Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SLS03G00Z00709,2011.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2012.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2013.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2014.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2015.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2016.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2017.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2018.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2019.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2020.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2021.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2022.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2023.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2024.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00709,2025.06,0,PROVISIONAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Education,,,,Dollars,6
GFSA.SLS03G00Z00710,2009.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2010.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2011.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2012.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2013.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2014.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2015.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2016.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2017.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2018.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2019.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2020.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2021.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2022.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2023.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2024.06,0,FINAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G00Z00710,2025.06,0,PROVISIONAL,"Local Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SLS03G03700,2009.06,6904,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2010.06,7215,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2011.06,7951,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2012.06,8314,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2013.06,8061,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2014.06,8213,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2015.06,8739,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2016.06,9156,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2017.06,9717,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2018.06,10129,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2019.06,10790,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2020.06,11616,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2021.06,11947,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2022.06,12765,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2023.06,15127,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2024.06,16620,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03700,2025.06,17738,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SLS03G03701,2009.06,1651,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2010.06,2014,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2011.06,2318,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2012.06,2302,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2013.06,2255,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2014.06,2324,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2015.06,2522,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2016.06,2643,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2017.06,2964,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2018.06,3092,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2019.06,3120,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2020.06,3465,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2021.06,3417,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2022.06,3610,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2023.06,4236,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2024.06,5006,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03701,2025.06,5342,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SLS03G03702,2009.06,47,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2010.06,43,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2011.06,79,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2012.06,39,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2013.06,39,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2014.06,39,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2015.06,40,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2016.06,42,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2017.06,59,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2018.06,54,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2019.06,38,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2020.06,69,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2021.06,42,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2022.06,56,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2023.06,96,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2024.06,110,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03702,2025.06,117,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SLS03G03703,2009.06,8,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2010.06,5,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2011.06,7,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2012.06,11,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2013.06,10,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2014.06,11,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2015.06,12,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2016.06,9,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2017.06,9,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2018.06,8,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2019.06,11,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2020.06,12,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2021.06,27,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2022.06,35,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2023.06,25,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2024.06,34,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03703,2025.06,37,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SLS03G03704,2009.06,2021,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2010.06,2064,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2011.06,2237,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2012.06,2481,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2013.06,2244,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2014.06,2181,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2015.06,2268,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2016.06,2335,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2017.06,2614,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2018.06,2670,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2019.06,2954,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2020.06,3161,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2021.06,3239,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2022.06,3376,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2023.06,4175,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2024.06,4453,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03704,2025.06,4753,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SLS03G03705,2009.06,1107,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2010.06,1039,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2011.06,1233,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2012.06,1273,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2013.06,1249,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2014.06,1266,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2015.06,1293,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2016.06,1320,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2017.06,1411,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2018.06,1455,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2019.06,1589,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2020.06,1736,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2021.06,1898,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2022.06,2028,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2023.06,2401,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2024.06,2644,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03705,2025.06,2822,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SLS03G03706,2009.06,1022,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2010.06,1053,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2011.06,1024,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2012.06,1047,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2013.06,1031,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2014.06,1052,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2015.06,1190,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2016.06,1387,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2017.06,1330,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2018.06,1421,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2019.06,1517,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2020.06,1613,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2021.06,1699,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2022.06,1877,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2023.06,2212,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2024.06,2371,REVISED,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03706,2025.06,2531,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SLS03G03707,2009.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2010.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2011.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2012.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2013.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2014.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2015.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2016.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2017.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2018.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2019.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2020.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2021.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2022.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2023.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2024.06,0,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03707,2025.06,0,PROVISIONAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SLS03G03708,2009.06,1048,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2010.06,997,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2011.06,1054,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2012.06,1160,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2013.06,1232,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2014.06,1340,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2015.06,1415,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SLS03G03708,2016.06,1420,FINAL,"Local Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
