Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEQ.SG02NAC17P61O,2003.09,154,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2003.12,131,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2004.03,130,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2004.06,187,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2004.09,167,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2004.12,205,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2005.03,168,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2005.06,238,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2005.09,248,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2005.12,218,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2006.03,314,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2006.06,309,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2006.09,217,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2006.12,205,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2007.03,217,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2007.06,315,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2007.09,471,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2007.12,823,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2008.03,862,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2008.06,1133,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2008.09,1126,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2008.12,761,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2009.03,640,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2009.06,725,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2009.09,799,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2009.12,660,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2010.03,769,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2010.06,819,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2010.09,744,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2010.12,708,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2011.03,808,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2011.06,865,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2011.09,859,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2011.12,855,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2012.03,710,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2012.06,788,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2012.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2012.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2013.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2013.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2013.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2013.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2014.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2014.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2014.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2014.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2015.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2015.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2015.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2015.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2016.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2016.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2016.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2016.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2017.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2017.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2017.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2017.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2018.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2018.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2018.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2018.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2019.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2019.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2019.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2019.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2020.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2020.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2020.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2020.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2021.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2021.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2021.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2021.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2022.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2022.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2022.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2022.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2023.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2023.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2023.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2023.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2024.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2024.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2024.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2024.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2025.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2025.06,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2025.09,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2025.12,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61O,2026.03,,CONFIDENTIAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,"Coal, Crude Petroleum & Ores, Minerals & Gases",,,
SNEQ.SG02NAC17P61P,1990.06,719,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1990.09,603,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1990.12,570,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1991.03,689,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1991.06,786,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1991.09,633,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1991.12,583,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1992.03,846,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1992.06,1020,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1992.09,695,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1992.12,508,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1993.03,943,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1993.06,1005,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1993.09,669,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1993.12,488,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1994.03,910,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1994.06,897,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1994.09,560,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1994.12,522,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1995.03,795,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1995.06,822,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1995.09,610,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1995.12,531,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1996.03,783,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1996.06,838,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1996.09,633,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1996.12,523,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1997.03,816,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1997.06,865,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1997.09,638,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
SNEQ.SG02NAC17P61P,1997.12,601,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Actual, Type of export good",Exports of Goods,Meat Products,,,
