Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SGS03G00Z00710,2020.06,35401,FINAL,"General Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SGS03G00Z00710,2021.06,40401,FINAL,"General Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SGS03G00Z00710,2022.06,46176,FINAL,"General Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SGS03G00Z00710,2023.06,49277,FINAL,"General Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SGS03G00Z00710,2024.06,52467,REVISED,"General Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SGS03G00Z00710,2025.06,55961,PROVISIONAL,"General Government, Expenses by Function, Total Expenses",Government Financial Statistics - GFS,Total,Social protection,,,,Dollars,6
GFSA.SGS03G03700,2009.06,71949,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2010.06,75522,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2011.06,91881,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2012.06,82445,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2013.06,83325,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2014.06,85414,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2015.06,87722,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2016.06,90652,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2017.06,94787,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2018.06,99076,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2019.06,107323,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2020.06,128711,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2021.06,130044,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2022.06,150081,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2023.06,154703,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2024.06,165389,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03700,2025.06,171139,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Total,,,,,Dollars,6
GFSA.SGS03G03701,2009.06,8211,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2010.06,8262,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2011.06,11354,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2012.06,9892,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2013.06,10015,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2014.06,10086,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2015.06,10273,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2016.06,11176,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2017.06,12741,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2018.06,13193,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2019.06,13253,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2020.06,13509,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2021.06,14130,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2022.06,15886,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2023.06,17779,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2024.06,20368,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03701,2025.06,21238,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,General public services,,,,,Dollars,6
GFSA.SGS03G03702,2009.06,1680,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2010.06,1894,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2011.06,1793,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2012.06,1496,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2013.06,1676,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2014.06,1707,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2015.06,1741,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2016.06,1811,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2017.06,1959,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2018.06,1977,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2019.06,2060,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2020.06,2181,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2021.06,2348,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2022.06,2274,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2023.06,2430,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2024.06,2638,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03702,2025.06,2694,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Defence,,,,,Dollars,6
GFSA.SGS03G03703,2009.06,3626,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2010.06,3769,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2011.06,4413,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2012.06,4391,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2013.06,4652,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2014.06,4693,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2015.06,4385,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2016.06,4874,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2017.06,4844,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2018.06,5367,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2019.06,5630,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2020.06,6143,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2021.06,6798,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2022.06,6931,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2023.06,7701,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2024.06,8298,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03703,2025.06,8342,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Public order and safety,,,,,Dollars,6
GFSA.SGS03G03704,2009.06,5033,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2010.06,5655,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2011.06,6140,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2012.06,6177,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2013.06,5830,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2014.06,5630,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2015.06,5737,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2016.06,5755,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2017.06,6085,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2018.06,6666,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2019.06,7439,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2020.06,20908,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2021.06,12444,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2022.06,16714,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2023.06,13456,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2024.06,14022,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03704,2025.06,13434,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Economic affairs,,,,,Dollars,6
GFSA.SGS03G03705,2009.06,1684,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2010.06,1817,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2011.06,1835,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2012.06,1899,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2013.06,1904,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2014.06,1978,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2015.06,1971,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2016.06,2011,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2017.06,2165,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2018.06,2219,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2019.06,2454,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2020.06,2741,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2021.06,3037,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2022.06,3227,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2023.06,3803,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2024.06,4198,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03705,2025.06,4253,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Environmental protection,,,,,Dollars,6
GFSA.SGS03G03706,2009.06,1093,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2010.06,1123,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2011.06,1762,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2012.06,1729,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2013.06,1284,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2014.06,1248,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2015.06,1443,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2016.06,1638,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2017.06,1431,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2018.06,1541,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2019.06,2716,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2020.06,3380,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2021.06,3954,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2022.06,4359,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2023.06,4844,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2024.06,5470,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03706,2025.06,5467,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Housing and community amenities,,,,,Dollars,6
GFSA.SGS03G03707,2009.06,12999,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2010.06,13624,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2011.06,14148,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2012.06,14799,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2013.06,15621,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2014.06,16268,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2015.06,16725,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2016.06,17163,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2017.06,17585,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2018.06,18846,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2019.06,20798,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2020.06,22178,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2021.06,24980,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2022.06,30573,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2023.06,30125,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2024.06,31147,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03707,2025.06,32160,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Health,,,,,Dollars,6
GFSA.SGS03G03708,2009.06,1815,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2010.06,1876,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2011.06,1933,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2012.06,2053,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2013.06,2149,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2014.06,2355,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2015.06,2413,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2016.06,2392,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2017.06,2360,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2018.06,2510,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2019.06,2700,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2020.06,2802,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2021.06,3046,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2022.06,3493,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2023.06,3928,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2024.06,3761,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03708,2025.06,3822,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,"Recreation, culture, and religion",,,,,Dollars,6
GFSA.SGS03G03709,2009.06,12233,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2010.06,12964,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2011.06,13494,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2012.06,13940,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2013.06,14184,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2014.06,14502,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2015.06,14860,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2016.06,15126,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2017.06,15644,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2018.06,16212,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2019.06,17418,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2020.06,19710,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2021.06,18771,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2022.06,20474,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2023.06,21307,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2024.06,23039,REVISED,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03709,2025.06,23618,PROVISIONAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Education,,,,,Dollars,6
GFSA.SGS03G03710,2009.06,23576,FINAL,"General Government, Expenses by Function, Operating Expenses",Government Financial Statistics - GFS,Social protection,,,,,Dollars,6
